Receipt,SKU,Category,Description,Quantity,UOM,"Lot Number","Expiration Date","PKG #","Item #","Pallet #","Unit Cost","Sales Price",Weight,Size,Color,Window?,Special,Builds,Reserved,Client,"Received Date","PO# / Receipt#",Name
2320,E9WH-0W,E,"#9 REG WH BLANK",144000,Each,,"0000-00-00 00:00:00",72,,2,0.01359,0.000000,0.000000,#9,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"01/30/2020 11:33:23 am",A-00361,"Veritiv - Sacramento"
2320,E9WH-0W,E,"#9 REG WH BLANK",122000,,,"0000-00-00 00:00:00",,,,0.01359,0.000000,0.000000,#9,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"01/30/2020 11:33:23 am",A-00361,"Veritiv - Sacramento"
2321,E10BK-1W-SC-BOX,E,"#10 S/W BK STD BOX",150000,Each,,"0000-00-00 00:00:00",75,,2,0.0195,0.000000,0.000000,#10,"BROWN KRAFT",1W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/06/2020 2:44:06 pm",A-00283,"Southland Envelopes - Sacramento "
2328,E10WH-HW,E,"#10 HALF WH BLANK",352000,Each,,"0000-00-00 00:00:00",160,,4,0.01868,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"01/31/2020 11:04:06 am",A-00308,"Envelopes & Forms"
2328,E10WH-2W-FC1946M,E,"MONSTER #10 D/W WH FC 1946",176000,Each,,"0000-00-00 00:00:00",80,,2,0.0225,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/31/2020 11:04:06 am",A-00308,"Envelopes & Forms"
2328,E10GR-1W,E,"#10 S/W GREEN  BLANK",352000,Each,,"0000-00-00 00:00:00",160,,4,0.0165,0.000000,0.000000,#10,GREEN,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/31/2020 11:04:06 am",A-00308,"Envelopes & Forms"
2328,E10GR-1W-FC-BOX,E,"#10 S/W GREEN FC BOX 1935",176000,Each,,"0000-00-00 00:00:00",80,,2,0.017,0.000000,0.000000,#10,GREEN,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/31/2020 11:04:06 am",A-00308,"Envelopes & Forms"
2328,E10GR-1W-SC-BOX,E,"#10 S/W GREEN STD BOX 1935",176000,Each,,"0000-00-00 00:00:00",80,,2,0.017,0.000000,0.000000,#10,GREEN,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/31/2020 11:04:06 am",A-00308,"Envelopes & Forms"
2329,E69WH-2W,E,"6X9 WH D/W BLANK",150000,Each,,"0000-00-00 00:00:00",150,,4,0.038,0.000000,0.000000,6X9,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"01/31/2020 1:32:39 pm",A-00340,"Southland Envelopes - Sacramento "
2331,E10WH-PW,E,"#10 PISTOL WH BLANK",367513,Each,,"0000-00-00 00:00:00",,,,0.01835,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"02/03/2020 11:03:20 am",,"Southland Envelopes - Sacramento "
2335,E10GR-PW,E,"#10 PISTOL WINDOW GREEN BLANK ",82000,Each,,"0000-00-00 00:00:00",,,1,0.02215,0.000000,24.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"02/03/2020 3:52:53 pm",A-00285,"Southland Envelopes - Sacramento "
2335,E10GR-PW-FC-BOX,E,"#10 PISTOL WINDOW GREEN FC BOX 1935",100000,Each,,"0000-00-00 00:00:00",,,,0.02245,0.000000,0.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"02/03/2020 3:52:53 pm",A-00285,"Southland Envelopes - Sacramento "
2336,E10WH-2W-MONSTERTFSB-1946FC-M,E,"#10 D/W WHITE MONSTER TFSB 1946 FC",160000,Each,,"0000-00-00 00:00:00",,,,0.0225,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/03/2020 3:55:51 pm",A-00306,"Southland Envelopes - Sacramento "
2337,"P8514-60-SMARTBIZ SHELL",P,"8.5X14 SMARTBIZ SHELL",100100,Each,,"0000-00-00 00:00:00",,,1,0.03483,0.000000,60.000000,8.5X14,MULTI,,,Letter,"0000-00-00 00:00:00",,"02/07/2020 5:29:14 pm",A-00368,"Volume Press"
2338,E10WH-1W-FC1946M,E,"MONSTER #10 S/W WH FC 1946",50000,Each,,"0000-00-00 00:00:00",,,,0.017,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/04/2020 10:46:21 am",A-00359,"Advanced Image Direct"
2338,E10WH-PW-FC1946M,E,"MONSTER #10 PISTOL FC 1946",500000,Each,,"0000-00-00 00:00:00",,,,0.02,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"02/04/2020 10:46:21 am",A-00359,"Advanced Image Direct"
2349,E10GR-1W-SC-BOX,E,"#10 S/W GREEN STD BOX 1935",90000,Each,,"0000-00-00 00:00:00",,,,0.0215,0.000000,0.000000,#10,GREEN,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/04/2020 3:04:06 pm",A-00353,"Southland Envelopes - Sacramento "
2351,P1218-100WHGL-C,P,"WHITE 100# GL COVER 12X18",50350,Each,,"0000-00-00 00:00:00",106,,4,0.07839,0.000000,0.000000,12X18,WHITE,,,"Letter, Post Card, Self Mailer","0000-00-00 00:00:00",,"02/05/2020 9:24:07 am",A-00375,"Spicers - Sacramento"
2352,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",700000,Each,,"0000-00-00 00:00:00",350,,7,0.02,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"02/06/2020 9:58:49 am",A-00359,"Advanced Image Direct"
2353,P8511-60WH,P,"WHITE 60# 8.5X11",3381000,Each,,"0000-00-00 00:00:00",2254,,23,0.00826,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"02/07/2020 8:53:28 am",A-00372,"Veritiv - Sacramento"
2354,P2335-65MGR-C,P,"MARTIAN GREEN 65# COVER 23X35",3500,Each,,"0000-00-00 00:00:00",7,,1,0.355,0.000000,0.000000,23X35,"MARTIAN GREEN",,,"Post Card, Self Mailer, Letter, Print Other","0000-00-00 00:00:00",,"02/05/2020 9:30:27 am",A-00366,"Spicers - Sacramento"
2355,P8511-60WH,P,"WHITE 60# 8.5X11",902000,Each,,"0000-00-00 00:00:00",,,,0.0098,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"02/05/2020 12:22:44 pm",A-00377,"Veritiv - Sacramento"
2357,E10WH-OSHW-FC1946M-CLI,E,"#10 OVERSIZED HALF WINDOW FC 1946 MONSTER CLIENT",700000,Each,,"0000-00-00 00:00:00",,,,0,0.000000,0.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00","Monster Lead Group","02/06/2020 11:22:36 am",,"Southland test"
2358,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",300000,Each,,"0000-00-00 00:00:00",300,,3,0.02,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"02/13/2020 10:32:34 am",A-00359,"Advanced Image Direct"
2358,E10WH-2W-FC1946M,E,"MONSTER #10 D/W WH FC 1946",200000,Each,,"0000-00-00 00:00:00",200,,2,0.018,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/13/2020 10:32:34 am",A-00359,"Advanced Image Direct"
2359,"P8511-80GL-T-PERFECT STAR INST",P,"8.5X11 PERFECT STAR INSERT",85000,Each,,"0000-00-00 00:00:00",,,,0.03221,0.000000,80.000000,8.5X11,"WHITE, MULTI",,,"Letter ","0000-00-00 00:00:00",,"02/06/2020 12:32:19 pm",A-00318,"Volume Press"
2360,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01995,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"02/06/2020 2:46:59 pm",A-00362,"Southland Envelopes - Sacramento "
2364,E10WH-1W,E,"#10 S/W WH BLANK",260000,Each,,"0000-00-00 00:00:00",130,,3,0.01566,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"02/07/2020 12:24:13 pm",A-00215,"Kelly Paper - Sacramento"
2373,E9WH-1W,E,"#9 S/W WHITE BLANK",225000,Each,,"0000-00-00 00:00:00",,,,0.01595,0.000000,0.000000,#9,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/07/2020 2:02:05 pm",A-00380,"Southland Envelopes - Sacramento "
2376,P8511-WH60-YCR-HEA-CTY-6BRKT,P,"YCR HEARTLAND - CITY SQUARE SHELL 6 BRACKET VERSION",108000,Each,,"0000-00-00 00:00:00",,,,0.01608,0.000000,60.000000,8.5X11,WHITE,,,Letter,"0000-00-00 00:00:00",,"02/07/2020 5:32:49 pm",A-00368,"Volume Press"
2376,P8511-60WH-YCR-CITY-FOLLOW,P,"8.5X11 60WH YCR CITYSQUARE FOLLOW UP SHELLS",151050,Each,,"0000-00-00 00:00:00",,,,0.01608,0.000000,0.000000,8.5X11,WHITE,,,Letter,"0000-00-00 00:00:00",,"02/07/2020 5:32:49 pm",A-00368,"Volume Press"
2376,P8511-60WH-YCR-HEA-FOLLOW,P,"8.5X11 60 WH YCR HEARTLAND FOLLOW UP SHELLS",62000,Each,,"0000-00-00 00:00:00",,,,0.01608,0.000000,70.000000,8.5X11,WHITE,,,Letter,"0000-00-00 00:00:00",,"02/07/2020 5:32:49 pm",A-00368,"Volume Press"
2377,E10GR-PW-SC-BOX,E,"#10 PISTOL WINDOW GREEN STD BOX 1935",80,Each,,"0000-00-00 00:00:00",40,,1,0.02245,0.000000,0.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"02/10/2020 11:53:45 am",A-00365,"Southland Envelopes - Sacramento "
2377,E10GR-PW-SC-BOX,E,"#10 PISTOL WINDOW GREEN STD BOX 1935",79920,Each,,"0000-00-00 00:00:00",,,1,0.02245,0.000000,0.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"02/10/2020 11:53:45 am",A-00365,"Southland Envelopes - Sacramento "
2378,E10WH-2W-YCRMICHIGAN,E,"#10 DW WH YCR MICHIGAN",240000,Each,,"0000-00-00 00:00:00",,,,0.01925,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/26/2020 6:16:08 pm",A-00371,"Southland Envelopes - Sacramento "
2379,P2640-67CA-V,P,"CANARY 67# VELLUM 26X40",6000,Each,,"0000-00-00 00:00:00",12,,1,0.25,0.000000,0.000000,26X40,CANARY,,,"Post Card, Self Mailer, Converted, Letter, Print Other","0000-00-00 00:00:00",,"02/21/2020 10:46:24 am",A-00290,"Spicers - Sacramento"
2382,E10WH-PW-SC-BOX,E,"#10 PISTOL WH STD BOX ",240000,Each,,"0000-00-00 00:00:00",120,,3,0.01875,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"02/10/2020 11:58:58 am",A-00278,"Southland Envelopes - Sacramento "
2383,E10WH-PW,E,"#10 PISTOL WH BLANK",104000,Each,,"0000-00-00 00:00:00",52,,1,0.01835,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"02/12/2020 2:12:24 pm",A-00278,"Southland Envelopes - Sacramento "
2383,E10WH-PW-SC-BOX,E,"#10 PISTOL WH STD BOX ",260000,Each,,"0000-00-00 00:00:00",130,,3,0.01875,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"02/12/2020 2:12:24 pm",A-00278,"Southland Envelopes - Sacramento "
2383,E10WH-PW-FC-BOX,E,"#10 PISTOL WH FC BOX",250000,Each,,"0000-00-00 00:00:00",125,,3,0.01875,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"02/12/2020 2:12:24 pm",A-00278,"Southland Envelopes - Sacramento "
2384,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",400000,Each,,"0000-00-00 00:00:00",200,,5,0.01995,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"02/10/2020 12:00:27 pm",A-00362,"Southland Envelopes - Sacramento "
2385,E10BK-2W-FC-EAG,E,"#10 D/W BK FC EAGLE",80000,Each,,"0000-00-00 00:00:00",40,,1,0.02075,0.000000,24.000000,#10,"BROWN KRAFT ",2W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/12/2020 2:15:36 pm",A-00365,"Southland Envelopes - Sacramento "
2386,E10WH-OSHW-FC1946M,E,"#10 OVERSIZED HALF WINDOW WHITE MONSTER FC 1946",400000,Each,,"0000-00-00 00:00:00",200,,5,0.01995,0.000000,24.000000,#10,WHITE,"OVERSIZED HALF",,"Letter, Print Other","0000-00-00 00:00:00",,"02/27/2020 2:17:48 pm",A-00362,"Southland Envelopes - Sacramento "
2390,E10WH-2W-FC-BOX,E,"#10 D/W WH FC BOX",80000,Each,,"0000-00-00 00:00:00",,,,0.01704,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/11/2020 2:55:28 pm",A-00301,"Kelly Paper - Sacramento"
2391,P8511-20PI,P,"PINK 20# 8.5X11",200000,Each,,"0000-00-00 00:00:00",40,,1,0.0094,0.000000,0.000000,8.5X11,PINK,,,"Letter, Print Other","0000-00-00 00:00:00",,"02/11/2020 8:04:24 am",A-00383,"Spicers - Sacramento"
2392,P8514-60WH,P,"WHITE 60# 8.5X14",452000,Each,,"0000-00-00 00:00:00",113,,4,0.0136,0.000000,0.000000,8.5X14,WHITE,,,"Letter, Converted, Print Other, Snap Pack","0000-00-00 00:00:00",,"02/12/2020 7:58:08 am",A-00390,"Spicers - Sacramento"
2393,E10WH-PW-SC-BOX,E,"#10 PISTOL WH STD BOX ",500000,Each,,"0000-00-00 00:00:00",250,,6,0.01875,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/10/2020 7:29:29 am",A-00385,"Southland Envelopes - Sacramento "
2394,PS8511-BLKWHT-ZF,PS,"BLACK/WHITE Z-FOLD PS 8.5X11",170000,Each,,"0000-00-00 00:00:00",170,,2,0.02625,0.000000,0.000000,8.5X11,BLACK/WHITE,,,"Snap Pack, Letter, Print Other","0000-00-00 00:00:00",,"02/20/2020 12:25:46 pm",A-00387,"Ennis - Sacramento "
2395,E10GR-PW-FC-BOX,E,"#10 PISTOL WINDOW GREEN FC BOX 1935",160000,Each,,"0000-00-00 00:00:00",80,,2,0.02245,0.000000,0.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"02/26/2020 1:45:14 pm",A-00388,"Southland Envelopes - Sacramento "
2398,E10WH-2W-NP1935-EAG,E,"#10 WHITE D/W NON-PROFIT 1935 EAGLE",100000,Each,,"0000-00-00 00:00:00",50,,1,0.01765,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/11/2020 12:29:31 pm",A-00281,"Southland Envelopes - Sacramento "
2400,E10WH-1W-FC1946M,E,"MONSTER #10 S/W WH FC 1946",80000,Each,,"0000-00-00 00:00:00",40,,1,0.0035,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/13/2020 3:37:30 pm",A-00389,"Cathy Welsh Envelopes"
2401,E10WH-1W,E,"#10 S/W WH BLANK",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01566,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"02/14/2020 10:45:00 am",A-00301,"Kelly Paper - Sacramento"
2401,E10WH-1W-SC-EAG,E,"#10 S/W WH STD EAGLE ",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01594,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/14/2020 10:45:00 am",A-00301,"Kelly Paper - Sacramento"
2404,E10WH-1W-SC-BOX,E,"#10 S/W WH STD BOX ",100000,Each,,"0000-00-00 00:00:00",50,,2,0.01594,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/12/2020 7:12:41 am",A-00215,"Kelly Paper - Sacramento"
2407,E10BK-1W,E,"#10 S/W BK BLANK",80000,Each,,"0000-00-00 00:00:00",,,,0.019,0.000000,0.000000,#10,"BROWN KRAFT",1W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/13/2020 1:49:14 pm",A-00283,"Southland Envelopes - Sacramento "
2409,E10WH-1W,E,"#10 S/W WH BLANK",180000,Each,,"0000-00-00 00:00:00",,,2,0.01595,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"02/14/2020 10:02:43 am",A-00401,"Veritiv - Sacramento"
2410,E10CR-0W,E,"#10 REG CREAM BLANK",1000,Each,,"0000-00-00 00:00:00",2,,,0.03288,0.000000,0.000000,#10,CREAM,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"02/14/2020 10:42:47 am",A-00400,"Kelly Paper - Sacramento"
2410,E912WH-0W,E,"9X12 28# WH BLANK BOOKLET",2000,Each,,"0000-00-00 00:00:00",4,,,0.06808,0.000000,0.000000,9X12,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"02/14/2020 10:42:47 am",A-00400,"Kelly Paper - Sacramento"
2411,E10WH-1W-SC-EAG,E,"#10 S/W WH STD EAGLE ",80000,Each,,"0000-00-00 00:00:00",40,,1,0.01594,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/14/2020 11:26:05 am",A-00301,"Kelly Paper - Sacramento"
2412,E10WH-2W-FC1946M,E,"MONSTER #10 D/W WH FC 1946",550000,Each,,"0000-00-00 00:00:00",275,,6,0.018,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/14/2020 1:10:24 pm",A-00359,"Advanced Image Direct"
2420,P2640-67CA-V,P,"CANARY 67# VELLUM 26X40",61000,Each,,"0000-00-00 00:00:00",,,,0.25,0.000000,0.000000,26X40,CANARY,,,"Post Card, Self Mailer, Converted, Letter, Print Other","0000-00-00 00:00:00",,"02/18/2020 4:55:13 pm",A-00383,"Spicers - Sacramento"
2421,P8511-60WH,P,"WHITE 60# 8.5X11",3520000,Each,,"0000-00-00 00:00:00",,,,0.00826,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"02/24/2020 11:21:05 am",A-00393,"Veritiv - Sacramento"
2422,E10WH-HW-SC-BOX,E,"#10 HALF WH STD BOX",80000,Each,,"0000-00-00 00:00:00",,,,0.01995,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"02/18/2020 3:49:45 pm",A-00223,"Southland Envelopes - Sacramento "
2423,E10WH-PW,E,"#10 PISTOL WH BLANK",160000,Each,,"0000-00-00 00:00:00",,,,0.01835,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"02/18/2020 3:39:30 pm",A-00278,"Southland Envelopes - Sacramento "
2423,E10WH-HW-FC-BOX,E,"#10 HALF WH FC BOX",240000,Each,,"0000-00-00 00:00:00",,,,0.01995,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"02/18/2020 3:39:30 pm",A-00278,"Southland Envelopes - Sacramento "
2425,E10CR-0W,E,"#10 REG CREAM BLANK",2500,Each,,"0000-00-00 00:00:00",,,,0.03288,0.000000,0.000000,#10,CREAM,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"02/17/2020 3:21:21 pm",A-00400,"Kelly Paper - Sacramento"
2425,E912WH-0W,E,"9X12 28# WH BLANK BOOKLET",1000,Each,,"0000-00-00 00:00:00",,,,0.06808,0.000000,0.000000,9X12,WHITE,"NO WINDOW",,"Letter, Print Other","0000-00-00 00:00:00",,"02/17/2020 3:21:21 pm",A-00400,"Kelly Paper - Sacramento"
2430,E69WH-2W,E,"6X9 WH D/W BLANK",160000,Each,,"0000-00-00 00:00:00",,,,0.038,0.000000,0.000000,6X9,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/18/2020 3:42:14 pm",A-00365,"Southland Envelopes - Sacramento "
2431,E10GR-PW,E,"#10 PISTOL WINDOW GREEN BLANK ",80000,Each,,"0000-00-00 00:00:00",,,,0.02215,0.000000,24.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"02/18/2020 3:47:54 pm",A-00285,"Southland Envelopes - Sacramento "
2433,E10WH-2W,E,"#10 D/W BLANK",260000,Each,,"0000-00-00 00:00:00",130,,4,0.01676,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/24/2020 11:36:39 am",A-00301,"Kelly Paper - Sacramento"
2440,PS8514-BL-ZF,PS,"BLUE Z-FOLD PS 8.5X14",195000,Each,,"0000-00-00 00:00:00",195,,3,0.02825,0.000000,0.000000,8.5X14,BLUE,,,"Snap Pack","0000-00-00 00:00:00",,"02/20/2020 12:29:10 pm",A-00387,"Ennis - Sacramento "
2440,PS8511-BLKWHT-CF,PS,"BLACK/WHITE C-FOLD PS 8.5X11",110000,Each,,"0000-00-00 00:00:00",110,,2,0.02625,0.000000,0.000000,8.5X11,"BLACK/WHITE ",,,"Snap Pack","0000-00-00 00:00:00",,"02/20/2020 12:29:10 pm",A-00387,"Ennis - Sacramento "
2441,PS8511-BLKWHT-CF,PS,"BLACK/WHITE C-FOLD PS 8.5X11",60000,Each,,"0000-00-00 00:00:00",60,,1,0.02625,0.000000,0.000000,8.5X11,"BLACK/WHITE ",,,"Snap Pack","0000-00-00 00:00:00",,"02/20/2020 12:32:58 pm",A-00387,"Ennis - Sacramento "
2442,PS8514-BL-ZF,PS,"BLUE Z-FOLD PS 8.5X14",104000,Each,,"0000-00-00 00:00:00",,,,0.02625,0.000000,0.000000,8.5X14,BLUE,,,"Snap Pack","0000-00-00 00:00:00",,"02/20/2020 1:16:26 pm",A-00410,"Wilmer - Sacramento"
2443,E10WH-HW-SC-BOX,E,"#10 HALF WH STD BOX",190000,Each,,"0000-00-00 00:00:00",95,,2,0.01995,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"02/20/2020 3:34:24 pm",A-00223,"Southland Envelopes - Sacramento "
2444,E10WH-HW-FC-BOX,E,"#10 HALF WH FC BOX",182000,Each,,"0000-00-00 00:00:00",91,,2,0.01995,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"02/20/2020 3:36:24 pm",A-00278,"Southland Envelopes - Sacramento "
2447,PS8511-BLWDO,PS,"BLUE WDO PS 8.5X11",510000,Each,,"0000-00-00 00:00:00",510,,6,0.0305,0.000000,0.000000,8.5X11,BLUE,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"02/21/2020 11:59:29 am",A-00412,"Ennis - Sacramento "
2449,"P8511-80GL-T-PERFECT STAR INST",P,"8.5X11 PERFECT STAR INSERT",75000,Each,,"0000-00-00 00:00:00",25,,1,0.02955,0.000000,80.000000,8.5X11,"WHITE, MULTI",,,"Letter ","0000-00-00 00:00:00",,"02/25/2020 6:06:30 am",A-00411,"Volume Press"
2450,P8511-60WH,P,"WHITE 60# 8.5X11",981500,Each,,"0000-00-00 00:00:00",,,6,0.00826,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"02/28/2020 9:44:13 am",A-00413,"Veritiv - Sacramento"
2461,E10WH-1W,E,"#10 S/W WH BLANK",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01566,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"02/25/2020 9:00:59 am",A-00301,"Kelly Paper - Sacramento"
2463,E10WH-2W-NP1935-EAG,E,"#10 WHITE D/W NON-PROFIT 1935 EAGLE",100000,Each,,"0000-00-00 00:00:00",50,,1,0.0035,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/26/2020 6:08:19 am",A-00417,"Cathy Welsh Envelopes"
2464,E10WH-2W-SC-EAG,E,"#10 D/W WH STD EAGLE",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01704,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/31/2020 2:09:55 pm",A-00409,"Kelly Paper - Sacramento"
2466,E10WH-2W-FC-BOX,E,"#10 D/W WH FC BOX",160000,Each,,"0000-00-00 00:00:00",80,,2,0.01704,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/26/2020 1:50:43 pm",A-00301,"Kelly Paper - Sacramento"
2467,E10GR-1W-FC-BOX,E,"#10 S/W GREEN FC BOX 1935",160000,Each,,"0000-00-00 00:00:00",,,,0.0215,0.000000,0.000000,#10,GREEN,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/26/2020 6:14:47 pm",A-00285,"Southland Envelopes - Sacramento "
2468,E10BK-1W,E,"#10 S/W BK BLANK",270000,Each,,"0000-00-00 00:00:00",,,,0.019,0.000000,0.000000,#10,"BROWN KRAFT",1W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/26/2020 6:16:48 pm",A-00283,"Southland Envelopes - Sacramento "
2469,P1218-100WHGL-C,P,"WHITE 100# GL COVER 12X18",31350,Each,,"0000-00-00 00:00:00",66,,3,0.07839,0.000000,0.000000,12X18,WHITE,,,"Letter, Post Card, Self Mailer","0000-00-00 00:00:00",,"02/27/2020 8:17:50 am",A-00422,"Spicers - Sacramento"
2471,P1218-100WHGL-C,P,"WHITE 100# GL COVER 12X18",19000,Each,,"0000-00-00 00:00:00",40,,2,0.07839,0.000000,0.000000,12X18,WHITE,,,"Letter, Post Card, Self Mailer","0000-00-00 00:00:00",,"02/28/2020 10:19:47 am",A-00422,"Spicers - Sacramento"
2472,PS8511-GRWDO,PS,"GREEN WDO PS 8.5X11",170000,Each,,"0000-00-00 00:00:00",170,,2,0.0305,0.000000,0.000000,8.5X11,GREEN,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"03/02/2020 10:50:02 am",A-00421,"Ennis - Sacramento "
2473,"INBOUND FREIGHT",,"INBOUND FREIGHT",1,Each,,"0000-00-00 00:00:00",,,,125,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"03/09/2020 6:21:39 am",A-00410,"Wilmer - Sacramento"
2474,PS8511-BLWDO,PS,"BLUE WDO PS 8.5X11",510000,Each,,"0000-00-00 00:00:00",510,,6,0.0305,0.000000,0.000000,8.5X11,BLUE,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"02/27/2020 11:26:55 am",A-00412,"Ennis - Sacramento "
